n_drones,n_chargers,seed,month,total_packages,late_count,on_time_rate,mean_delivery_t,p95_delivery_t,p50_delivery_t,mean_wait_t,p95_wait_t,drone_util_fly,drone_util_charge,drone_util_wait
4,6,10,1,100,0,1.0,14.487802636825394,41.85893783578538,9.22122152033495,8.628350852821297,34.775553248522705,0.32552509911133876,0.32533997045467106,0.0
4,6,11,1,87,0,1.0,7.513449649067032,13.402575715656578,7.283320160060384,1.4196757455430031,8.181625602936482,0.292509260848089,0.2846902751375701,0.0
4,6,12,1,83,0,1.0,10.056133473123051,24.683363205263436,7.7198674280126625,4.019846783263052,18.713001803951638,0.2783398862546555,0.26218408151579653,0.0
4,6,13,1,104,0,1.0,19.896652370538717,43.682084070615986,17.52261311256828,13.727809633651978,37.46744542812081,0.3547458099059633,0.3354910601493975,0.0
4,6,14,1,85,0,1.0,8.751320226931366,18.512711129722053,7.650949957555895,2.3108415353880845,12.712118359319502,0.3016666383625076,0.2929984998333296,0.0
4,6,15,1,84,0,1.0,13.12207493364076,46.24322867406917,7.869856615610608,6.87757431485094,40.22489936638913,0.287579528762058,0.2661214989924079,0.0
4,6,16,1,88,0,1.0,10.66448589277433,27.736215575520127,6.937687528345283,4.780755343025131,23.645720113045545,0.28764904909884975,0.2810768225852128,0.0
4,6,17,1,73,0,1.0,7.936299134114285,17.398540296953765,6.957881197031412,1.652158954651977,10.799124938625372,0.2548567961670825,0.2410361993931182,0.0
4,6,18,1,84,0,1.0,9.219535166255444,23.10602397563854,7.379672167109021,3.046529302535705,16.893018764149144,0.2859127491432407,0.2776698703161251,0.0
4,6,19,1,98,0,1.0,22.033798286772704,42.416036378695914,21.693922552440654,15.735147994766857,35.181703223627395,0.3429265158980964,0.3370487555127077,0.0
4,6,20,1,77,0,1.0,9.195632650766024,19.444688605836586,7.7835724237997965,2.843441196666742,14.500979915619297,0.27173263442535794,0.26443659657213126,0.0
4,6,21,1,83,0,1.0,19.15281337079362,44.87320252433347,16.979787865456842,12.93169385266019,38.53737649603125,0.2868627333361526,0.28173902633516296,0.0
4,6,22,1,96,0,1.0,9.838371421710422,25.33882538247022,7.575387195153695,3.8263812526438223,18.5051213564316,0.320639475683552,0.32047785880406926,0.0
4,6,23,1,82,0,1.0,13.361323119370175,42.54220155076722,8.012314617315454,7.246135797675617,37.52704323660231,0.2785807557660852,0.2826654319230987,0.0
4,6,24,1,81,0,1.0,11.559717617547484,27.82459878976931,8.563439863552361,5.387789606578102,21.491328085427426,0.27773676049362217,0.27274653546250804,0.0
4,6,25,1,71,0,1.0,8.039085748785599,20.04560013907073,6.174076183164743,2.11165659294285,15.241469670544234,0.2338041500360197,0.2308069699371574,0.0
4,6,26,1,78,0,1.0,15.433012035287508,31.26648859654974,15.172117783661747,9.326847996298344,24.887155107165555,0.26233646697345614,0.26628543998764553,0.0
4,6,27,1,92,0,1.0,9.005334483427564,19.220418436155335,7.6658692083551045,3.0914123619766753,13.727782304725226,0.29993508021104565,0.28697921290876044,0.0
4,6,28,1,83,0,1.0,8.290533887330684,17.79944607365321,6.856908195593405,2.2256709582745864,10.848666204362674,0.2796575683953644,0.2827020741533799,0.0
4,6,29,1,108,0,1.0,23.375102280932172,46.347222568932054,24.959374768394923,17.31357817245978,40.38529551047765,0.3636914465083434,0.3515316038251381,0.0
4,6,30,1,92,0,1.0,8.866776514029375,18.533074084435956,7.4785389400667555,2.821100625806895,11.98446672410826,0.3067477883180079,0.30730520206732215,0.0
5,1,1,1,61,3,0.9508196721311475,39.51905929824441,119.69448275446632,24.494008507469744,33.394715093745916,111.91884241148841,0.16456440281644713,0.14801748041884447,0.4157385880120362
5,1,2,1,73,21,0.7123287671232876,94.6347253664357,267.45873960779494,71.0906567724229,88.62938890392543,261.0543928924309,0.19301765699055076,0.17304110065570769,0.4479862387220734
5,1,3,1,71,40,0.43661971830985913,124.1468429347935,227.61068814632353,142.54225051965676,118.136978082252,219.66403709581505,0.18964462423575365,0.16695414951864654,0.48122404957384757
5,1,4,1,64,15,0.765625,73.40870864243476,216.63131320238966,51.684487636322245,67.28094437556365,211.51948896581098,0.17430085025766723,0.15036455787933356,0.4285279608628727
5,1,5,1,71,18,0.7464788732394366,57.656323614235674,179.6368925334915,22.893205845145587,51.53508870238759,172.64470856695016,0.193158968329428,0.17749936141907433,0.4525823542378832
5,1,6,1,68,43,0.36764705882352944,135.47651927291113,241.38550542077553,155.10106783833203,129.24204865176043,237.11604569325695,0.18749756655814123,0.1665439824079144,0.46200819682254807
5,1,7,1,68,14,0.7941176470588235,59.09707575867942,166.11678940234302,34.898314765201235,52.78997792351816,158.63106903937904,0.18918542111581935,0.16929000767133406,0.44263415217088997
5,1,8,1,62,11,0.8225806451612904,51.99707766697187,164.8893743442985,12.909781630269038,46.04467903123322,160.1406393703709,0.16402165129590962,0.1425884397742785,0.3081620876537098
5,1,9,1,69,22,0.6811594202898551,96.78304593594622,255.07233700574966,69.0627916444904,90.54269028518576,249.91329801652736,0.1894756584965891,0.17261075060960587,0.43403675493692956
5,1,10,1,71,42,0.4084507042253521,111.93292508561046,215.718421342275,136.04519968096645,105.98544491992094,210.5752922567779,0.18767604078398142,0.16796921373762583,0.47868532070407055
5,1,11,1,72,2,0.9722222222222222,56.337151287633915,111.12614278337594,52.9178246582795,50.390714717167945,107.34494343934949,0.19028597025491092,0.16738890668888864,0.4157368921790118
5,1,12,1,69,23,0.6666666666666666,94.6588381395005,239.6921937768657,70.277791158154,88.68398298861506,232.4812438945311,0.18135441399804272,0.15926477719397147,0.4099162948285857
5,1,13,1,69,36,0.4782608695652174,132.12778495791756,310.426819512786,142.89814058740853,125.95015865925845,304.110949866813,0.18944720649221236,0.16861133959688113,0.46329703246691667
5,1,14,1,69,0,1.0,46.047144047627505,75.85978228679468,52.66456325918807,40.339711101777496,71.24352959373155,0.1736225959740212,0.162084815164673,0.45603167548948487
5,1,15,1,69,0,1.0,34.995986698884664,91.47309788556171,24.69469055769605,28.933634626577888,87.4247612283564,0.1847410219208516,0.16820410557029683,0.4519238623385651
5,1,16,1,76,37,0.5131578947368421,121.7007575656448,274.1319043847535,116.78756113427525,115.66698605585718,266.6746625236036,0.20274471162993551,0.17982889836858545,0.5066789806170726
5,1,17,1,71,16,0.7746478873239436,58.204889897696994,195.35049691884075,19.460561835146393,52.012099798876896,187.63172875557473,0.1954169320072119,0.17117708845108168,0.394380325748202
5,1,18,1,67,44,0.34328358208955223,141.51179009582904,273.3694994110699,148.12792450028968,135.25577330927402,269.8041173194705,0.18629027764408337,0.16113493842535573,0.45030073723663344
5,1,19,1,65,29,0.5538461538461539,113.96066075113131,246.6015856216141,113.33969044653122,107.80286955901373,241.82100268317356,0.1770631919391016,0.1521295045513682,0.41702134406124697
5,1,20,1,65,18,0.7230769230769231,88.04611939550668,223.6204996356431,65.70072308551312,81.62218631040987,216.2289399766881,0.18400329324598394,0.15557057865811313,0.4313838276033277
5,1,21,1,67,39,0.417910447761194,133.2643532728092,260.9260725626335,157.20806022089408,127.20758720937786,255.95283383107324,0.17944123572807638,0.16106689001289062,0.4573837574176267
5,1,22,1,72,0,1.0,32.19171908840024,77.26790971407513,25.993651149670143,26.081782000194323,70.48729627967404,0.1946441770885767,0.17363578117642528,0.46026951432125396
5,1,23,1,70,30,0.5714285714285714,118.31063003098708,268.56063337422563,112.65820617019793,112.35642160622291,261.9934144609623,0.18448108330720803,0.16214594647303238,0.4233457188294564
5,1,24,1,64,38,0.40625,150.45113842518776,317.22064363968934,157.0674003487505,144.28040948629427,309.8509582614027,0.17427483002633515,0.1585438807895275,0.4463451275158289
5,1,25,1,64,8,0.875,58.1721796841006,137.7338945531126,53.59734033575708,52.16818258000295,130.76305431125135,0.17078036207211097,0.15534713499811212,0.43236307011480246
5,1,26,1,55,13,0.7636363636363637,62.910869451909946,169.63185245920138,43.15412193713439,56.768113062086485,163.08590758975072,0.1501562673067959,0.13326005872250485,0.3843167144373645
5,1,27,1,66,11,0.8333333333333334,48.457247513448294,154.06501496315,14.411926518165444,42.10415615670947,147.2877329575175,0.18635734646433866,0.15836222575442413,0.385910912301733
5,1,28,1,66,21,0.6818181818181818,91.73971589769967,259.9745825961342,53.03904640438236,85.50861528977713,253.75485735266983,0.18277895116572795,0.15780682433895787,0.41308543676863163
5,1,29,1,70,15,0.7857142857142857,64.84068250371531,179.21448715166147,35.45075183961737,59.066776427588174,174.45860549382692,0.17780051425409613,0.15937321832205473,0.4560759024318938
5,1,30,1,68,38,0.4411764705882353,142.4411812278613,299.9048720782913,132.44081202317514,136.26208553393425,292.94543833616194,0.18674600319424012,0.17038467961104364,0.47602925403329865
5,2,1,1,81,0,1.0,7.094014968025622,13.923855169425337,6.563105151518073,0.7925534992356009,6.173398187740986,0.22516106972049985,0.2148861420113278,0.03235655096621994
5,2,2,1,101,0,1.0,10.432526970299353,29.19870124660281,7.616544298118356,4.341586780809579,20.36965884792346,0.2734155373948744,0.2658657725176867,0.08022337515804967
5,2,3,1,105,0,1.0,13.826639898488486,32.379180260243764,8.222915501385074,7.940158165680525,25.09028498979644,0.2732687905691387,0.2573867776619143,0.08733356812870917
5,2,4,1,80,0,1.0,6.7211569682410754,12.602516747756518,6.39565351835131,0.7161481572986481,5.425024962994058,0.21351142438906423,0.20061882926987168,0.056280058662646446
5,2,5,1,77,0,1.0,7.3047811060599965,11.369603126237383,6.7033493776510795,1.0041181584419243,3.9813165364082987,0.21562268754070726,0.2080324083817378,0.038652094344673774
5,2,6,1,100,0,1.0,25.298014937157554,73.35135332548523,11.935015116401587,18.928884002017288,69.00690426612778,0.28307248600623414,0.28058264961254287,0.10533790340697978
5,2,7,1,82,0,1.0,7.033105319009139,15.765207512601151,6.329709181465539,0.8291533251904302,8.01551509834757,0.2260995837747263,0.20390228819736708,0.03573519004421913
5,2,8,1,64,0,1.0,13.811100353874844,32.73234502735277,7.366896940745136,7.8514364579494575,28.038891741810748,0.16951932859521093,0.1666669893871686,0.04765442302870788
5,2,9,1,86,0,1.0,11.281930116805027,34.734316502520755,7.235206828230218,4.856545481483565,27.43905497783311,0.24559247939450915,0.24050696492977183,0.0506724499150317
5,2,10,1,106,0,1.0,10.025378610087348,25.10275695193807,7.488846952118131,4.259785993699452,17.514022942027147,0.2716234743720519,0.2624138928482998,0.08741801037001742
5,2,11,1,83,0,1.0,6.105584013732319,8.663986848920134,5.90676959165747,0.2281318754629309,0.577792374989572,0.2148456971690019,0.21157175600852468,0.026265361973004966
5,2,12,1,69,0,1.0,6.780719029582991,14.081884949973675,6.1475337537116275,0.6805620413666447,7.78153896626909,0.18707148097196802,0.18713375359783813,0.014358739922498615
5,2,13,1,107,0,1.0,13.331214994905112,31.01749753317761,8.663523563836748,7.335972301902699,25.351224677439784,0.28510709695611464,0.287997287791687,0.10267075492500961
5,2,14,1,82,0,1.0,13.280187114493941,31.99935732951763,8.439312265066746,7.099733512299212,27.041757013012756,0.22354298684497315,0.21814527231647318,0.07958340242731408
5,2,15,1,74,0,1.0,6.232915446985897,8.737982242685002,6.134703951391245,0.29058104940217366,2.5528700502510406,0.19543677574275378,0.18750103771192977,0.02976745694615065
5,2,16,1,101,0,1.0,11.341695674175364,34.47312173258058,7.809049110397268,5.06564006132037,26.47621273168454,0.2817251630659354,0.2707719903215654,0.09316657122449203
5,2,17,1,86,0,1.0,9.804848025423121,23.620598220659843,7.236713576144666,3.7223746632159376,16.989923022872063,0.23070054354142505,0.22645481168212941,0.06850284381643108
5,2,18,1,81,0,1.0,10.504904740088016,30.407562669056205,7.031763159369234,4.362051104642901,24.412635209978674,0.22022353724926697,0.21856674163784798,0.0535560841167591
5,2,19,1,96,0,1.0,10.643016991668445,26.522328565694124,7.602426278410746,4.412352605527611,20.881641491028176,0.26584168047534223,0.2404922940248996,0.0838266351877943
5,2,20,1,86,0,1.0,8.958945938157404,24.30192957427056,6.871351178081966,2.769639544658086,18.416037859784275,0.2345945600297064,0.2258067136698055,0.05508757180218722
5,2,21,1,81,0,1.0,8.369179140263535,16.66344738351887,7.030773018200364,2.123703585145553,9.296654810659277,0.22483711998424724,0.21258873625956326,0.07097513420588462
5,2,22,1,109,0,1.0,12.320888773058442,38.84277044678756,7.379616278394849,6.327201521131424,34.28881038955386,0.28914282583211826,0.2741093966188749,0.08203349586044609
5,2,23,1,99,0,1.0,14.601349292411381,33.452917117594936,9.365283944054568,8.461577684770683,28.227868933785523,0.2701499507361906,0.2660932042390824,0.09481551949561222
5,2,24,1,80,0,1.0,9.348665999407979,28.200501143546884,7.120339395763267,3.5097591983991463,23.691606658500717,0.20642184605008276,0.19635359879266107,0.059743202013885464
5,2,25,1,92,0,1.0,11.60549014453551,29.60793824710901,7.633864322718068,5.465330916845456,21.93913789137662,0.2493594091238377,0.24293753039921123,0.07321714799402847
5,2,26,1,72,0,1.0,11.90680878622112,37.56132233066001,6.896394241677626,5.940619313364059,31.44316318563186,0.190918063131426,0.18095096966440505,0.06426513665503643
5,2,27,1,83,0,1.0,24.921018742718832,75.87611292043628,8.821452362830883,18.967235150122786,70.65693365157598,0.21962846141576509,0.21373532628037645,0.07987768998463199
5,2,28,1,85,0,1.0,12.759441266745345,34.61590504854496,7.641547541944647,6.759912649452177,29.651490116974102,0.2266488588755197,0.21648290205483933,0.06427984197211607
5,2,29,1,105,0,1.0,12.393445144646375,28.45052025461021,8.807235656114472,6.354009604667171,22.831816333717185,0.27813869716945866,0.2768680707639795,0.12284599445373558
5,2,30,1,84,0,1.0,6.685307083087637,11.656959861990213,6.286804635300513,0.6190708796345351,4.399247887614582,0.22539126985571092,0.22290591007715368,0.040933399252266287
5,3,1,1,84,0,1.0,9.552312959445182,24.794921732061606,7.156004562397019,3.21039740761582,16.886891513122094,0.23676484726829616,0.2205941752660762,0.0010343160854158668
5,3,2,1,90,0,1.0,9.325347647011451,24.068117857221786,6.987802779818836,3.242485708328834,18.763860829342875,0.24331447754730476,0.24223457594298275,0.006889485655001566
5,3,3,1,100,0,1.0,11.043869412784796,25.936991346557157,7.2420767825447285,5.130010562293678,19.70817319782137,0.26283817113293856,0.2667602132803848,0.01103809691853479
5,3,4,1,84,0,1.0,7.074921240120817,15.585041621992369,5.887410380226157,1.30230693610357,8.671448861398346,0.2155109340166441,0.21402270466365023,0.01028224610465481
5,3,5,1,77,0,1.0,7.259896676742443,11.014987122963529,6.7033493776510795,0.9592337291243707,3.9813165364082987,0.21562268754070726,0.20619950118966268,0.008084001803453096
5,3,6,1,94,0,1.0,11.355111686030328,24.944453410956953,8.073447201593794,5.115216030206336,18.479696283942392,0.2606889740655356,0.25930457145967706,0.011698742921482418
5,3,7,1,77,0,1.0,6.796423117982033,8.834340643179768,6.5797146344255,0.4464704871873514,2.526855879346623,0.21236319052393154,0.2144321026910238,0.007580648570969477
5,3,8,1,78,0,1.0,11.590103284101568,32.213839737095306,7.366896940745136,5.662113959784515,24.193398883558164,0.2055036299096578,0.20360398908074698,0.004447078013649767
5,3,9,1,85,0,1.0,8.397332673010258,19.658608906346032,7.02500975826797,2.209135148541518,12.744709050434585,0.23377635092437468,0.22834550546869165,0.008712240619954565
5,3,10,1,84,0,1.0,8.431950018583635,19.336433362322097,6.712378678622798,2.4726087723503722,12.37968324055839,0.2224820731927085,0.22137727037290603,0.009252160368218893
5,3,11,1,83,0,1.0,6.09759529804179,8.663986848920134,5.90676959165747,0.22014315977240168,0.577792374989572,0.2148456971690019,0.21044960229713353,0.003867174922440856
5,3,12,1,69,0,1.0,6.768660770320239,14.081884949973675,6.1475337537116275,0.6685037821038938,7.78153896626909,0.18707148097196802,0.18617047191287073,0.002291712445707112
5,3,13,1,86,0,1.0,8.672664998388312,23.605798169159215,7.174854656452467,2.499740629999106,16.318547172729183,0.2359428869695431,0.22902830071511598,0.009413448609638156
5,3,14,1,92,0,1.0,12.304420115755951,29.914260740356287,8.06185156069427,6.231750742860542,22.89561169296726,0.24830470324727882,0.24171581065512135,0.013539481705782116
5,3,15,1,78,0,1.0,6.652299444952318,12.091807766328838,6.090777658253998,0.6930778025121421,4.7260835451854,0.2065863502712596,0.20800028571846277,0.004375923099964742
5,3,16,1,106,0,1.0,6.46424992488932,8.722805386428533,6.508926843512995,0.3046906682831745,1.571025019956494,0.29018368053344523,0.28014059108286415,0.006482079959623308
5,3,17,1,70,0,1.0,7.366393585107293,14.893926955251782,6.559482447990916,1.1514128462958435,10.108440096375565,0.19143218823510594,0.18614417368627095,0.00476790667127361
5,3,18,1,101,0,1.0,13.338881812946177,28.192629569995233,8.387530720364282,7.4540061975914185,21.224922957393034,0.2641655276225915,0.2678067370065624,0.021256762089267245
5,3,19,1,84,0,1.0,9.787034148994335,21.18583315540597,8.027848690997871,3.5388372118145774,14.42494001695437,0.23326601898804428,0.2312639522023502,0.00576791644817259
5,3,20,1,101,0,1.0,13.713029745621151,33.35567784524926,8.67171212382948,7.220694989228549,25.870235282722888,0.2914336935091789,0.2838747212336667,0.011739122993831775
5,3,21,1,88,0,1.0,13.354852118711479,31.616595361913713,7.574337566008154,7.151162582958008,24.44733369128991,0.24263319073169143,0.23159747164086583,0.008654295079041434
5,3,22,1,103,0,1.0,7.877519542723955,19.96679549201105,6.627748677744989,1.9475303781778623,13.876043557069448,0.2714617261992211,0.2644332273172027,0.006803866897571981
5,3,23,1,77,0,1.0,8.891455257994043,22.356773040910703,7.004617743048016,2.7143885798812253,17.169677110422512,0.21139294853986101,0.20483000246162758,0.011396524448341862
5,3,24,1,73,0,1.0,13.336169028319793,37.81866067198229,7.962704986324297,7.238201560589304,31.823235911296518,0.19784516673081146,0.1885346200808511,0.015984002991066462
5,3,25,1,81,0,1.0,7.185538459460106,13.13305790958475,6.202790544399221,1.1484871555244922,7.312698714522071,0.21733384694168215,0.21036701354824242,0.006355184130100245
5,3,26,1,70,0,1.0,7.60631055136472,16.778506709223734,6.605807146866908,1.495314852832793,10.20616950502373,0.1901198661765489,0.17160836515827194,0.009772350447710677
5,3,27,1,79,0,1.0,7.059896243128984,13.064038293511047,6.607274605849284,1.2158115457342675,6.26518901405662,0.20519230715297013,0.2020693971890557,0.01673779450352097
5,3,28,1,84,0,1.0,8.077982391016368,20.820642930557934,6.898669462423527,1.7890690402761562,14.20199138696618,0.2328188185831731,0.22460379457386742,0.01052685208184342
5,3,29,1,94,0,1.0,9.232619735313444,22.191474960806694,6.976999304784144,3.230815030561085,16.446614934838962,0.25074206322076525,0.25425830161277757,0.013129208808649448
5,3,30,1,90,0,1.0,7.516371308971029,12.530707108471654,7.238407557203075,1.1115054940316051,5.912789873047621,0.25619463259757697,0.24883856777097602,0.003404612939832235
5,4,1,1,84,0,1.0,9.46542648906844,23.25952989220801,7.156004562397019,3.1235109372390792,16.634534829672283,0.23676484726829616,0.2168586470822386,0.0
5,4,2,1,89,0,1.0,7.989379322461344,19.464319149472782,6.534190855866996,1.978195675076093,13.780346244832428,0.236510478798215,0.23123752315833787,0.0012666121757597213
5,4,3,1,102,0,1.0,11.411661267413384,26.78323361185645,7.920048151631391,5.455953660748895,19.9265930163224,0.26999207816878984,0.2527078228389774,0.0014593775030621904
5,4,4,1,85,0,1.0,7.363344527305979,17.954451396129887,6.231645124694211,1.4090966486060779,10.95649357323809,0.22159102604284434,0.21219486011459315,0.0011723232992522097
5,4,5,1,77,0,1.0,7.237973957568971,10.974129923858467,6.7033493776510795,0.9373110099508992,3.9813165364082987,0.21562268754070726,0.20623965768389188,0.0013051342705469374
5,4,6,1,99,0,1.0,8.883844416018004,19.60172954557532,7.355947596731596,2.6876619726854387,15.305552405540343,0.27263202750663273,0.260233489627441,0.0003895692968641116
5,4,7,1,77,0,1.0,6.765502527333353,8.794035047279271,6.527358313594391,0.41554989653867,2.0506787833569238,0.21236319052393154,0.206434197974364,6.236973331822861e-05
5,4,8,1,73,0,1.0,9.455031744446398,24.79903675151258,6.577580797227597,3.6146536484509895,20.149241312348266,0.18948782267007327,0.1885879622702691,0.0
5,4,9,1,85,0,1.0,11.236123629848361,37.25719412695816,7.191325987580328,4.925215233003089,31.378188677017075,0.23841209499193253,0.23364072494807472,0.003907021538877012
5,4,10,1,100,0,1.0,8.426507254933345,20.65934525429503,6.577435480590864,2.530431042894003,13.95899923419846,0.26204783164619283,0.2625054750652631,0.0020551273609146327
5,4,11,1,83,0,1.0,6.09759529804179,8.663986848920134,5.90676959165747,0.22014315977240168,0.577792374989572,0.2148456971690019,0.21044960229713353,0.0007306094320300771
5,4,12,1,69,0,1.0,6.768660770320239,14.081884949973675,6.1475337537116275,0.6685037821038938,7.78153896626909,0.18707148097196802,0.18617047191287073,0.0
5,4,13,1,84,0,1.0,8.010922760023295,22.77954732086679,6.297972828783088,2.0308777594406666,15.37479983254468,0.22325501335508485,0.21003483531967265,0.00020195969361758316
5,4,14,1,93,0,1.0,9.57480463767335,25.087523630571415,7.228618442913813,3.4127853336500733,19.006821307628343,0.2546967978996285,0.247145934530826,0.004627036746250572
5,4,15,1,78,0,1.0,6.652299444952318,12.091807766328838,6.090777658253998,0.6930778025121421,4.7260835451854,0.2065863502712596,0.2082093207398843,0.0
5,4,16,1,103,0,1.0,6.75372981863176,11.389379505673778,6.563006031050861,0.5475254503085738,4.6399791920360896,0.2841062444165724,0.2762879827628046,0.0
5,4,17,1,70,0,1.0,7.395280903842731,14.893926955251782,6.559482447990916,1.1803001650312808,10.108440096375565,0.19143218823510594,0.1858189986466123,0.000449358291440136
5,4,18,1,96,0,1.0,8.589856151652903,20.150521512146,7.21803536878906,2.655768586944778,15.92910397971486,0.2531877360942134,0.25988048223727167,0.00525588181379611
5,4,19,1,93,0,1.0,9.05783978360881,19.370294405289766,7.629747927160281,2.8149640679651413,13.033164241813157,0.25803886291327155,0.25170719253232926,0.0
5,4,20,1,70,0,1.0,6.687995368089227,9.610769475508766,6.1916707490675265,0.6423445424296582,5.231982707962423,0.18808691457607543,0.17850785786809353,0.00026254127310282153
5,4,21,1,87,0,1.0,9.248910635192555,20.88815823002367,6.977094402118098,2.902947183194472,14.142154477281963,0.2415034460661364,0.23223205367983044,0.0
5,4,22,1,103,0,1.0,6.679475889545162,9.582466289943659,6.627748677744989,0.7721477264402163,5.197605450678146,0.27042435591102637,0.26950747240834944,0.0010338910077431743
5,4,23,1,103,0,1.0,10.209234123921506,22.724832007757946,7.58588755220504,4.307730821849882,17.64457804638944,0.2701577067170565,0.2581191322393134,0.0007751196219240657
5,4,24,1,62,0,1.0,7.154165226299976,14.56244929742525,6.1798784180579105,1.2970511022438338,9.784931567288586,0.16139603364065816,0.1544162951845799,0.0038041319208853615
5,4,25,1,83,0,1.0,7.866946378604391,19.479239257004032,6.3967020614927605,1.8164845524246087,11.28757106859212,0.22168635735188552,0.21324442538898009,0.00012374745009639002
5,4,26,1,65,0,1.0,7.591200561942973,17.214748315400946,6.240220968261269,1.7061683572734794,10.518482190580649,0.17001204146822982,0.1700699385337572,0.0017524889190026443
5,4,27,1,80,0,1.0,7.58775313028895,19.237818614674513,6.580216624004436,2.037514833147702,13.881899182617179,0.19734180612057764,0.20019937604895885,0.0013249097242651765
5,4,28,1,91,0,1.0,7.029373730935692,12.063741972347657,6.734017276200802,0.9370084417727194,6.666500531201791,0.24640232947281357,0.23641888554613488,0.0
5,4,29,1,99,0,1.0,13.134415769400487,37.84362985031331,8.213126280366026,7.124275074783146,31.3085311781306,0.2644461905631632,0.2637937940575581,0.0027304661777375005
5,4,30,1,90,0,1.0,7.4387564965014,12.530707108471654,7.180137494831925,1.0338906815619766,5.912789873047621,0.25619463259757697,0.24863997174068855,0.0
5,5,1,1,84,0,1.0,9.46542648906844,23.25952989220801,7.156004562397019,3.1235109372390792,16.634534829672283,0.23676484726829616,0.2168586470822386,0.0
5,5,2,1,89,0,1.0,7.940215652313137,19.464319149472782,6.534190855866996,1.929032004927885,13.780346244832428,0.236510478798215,0.23116653567024978,0.0
5,5,3,1,98,0,1.0,14.154736408424256,39.864940122632085,7.4645142739824735,8.316068619610123,34.17009373918297,0.25300643816313123,0.2517669907152291,0.0
5,5,4,1,84,0,1.0,7.501164333905642,18.10397492180042,6.121114403876547,1.584004825829219,11.551453724303512,0.22090728830151984,0.21441454258845968,0.0
5,5,5,1,77,0,1.0,7.237973957568971,10.974129923858467,6.7033493776510795,0.9373110099508992,3.9813165364082987,0.21562268754070726,0.20532245528065096,0.0
5,5,6,1,99,0,1.0,8.883844416018004,19.60172954557532,7.355947596731596,2.6876619726854387,15.305552405540343,0.27263202750663273,0.260233489627441,0.0
5,5,7,1,77,0,1.0,6.765502527333353,8.794035047279271,6.527358313594391,0.41554989653867,2.0506787833569238,0.21236319052393154,0.206434197974364,0.0
5,5,8,1,73,0,1.0,9.455031744446398,24.79903675151258,6.577580797227597,3.6146536484509895,20.149241312348266,0.18948782267007327,0.1885879622702691,0.0
5,5,9,1,86,0,1.0,7.750058293796579,17.03398111239889,7.191742138393032,1.310631854016274,10.002055701303135,0.2441626589643345,0.24643549822352473,0.0
5,5,10,1,97,0,1.0,10.026204607495758,24.61746139669217,7.7461614545918565,3.9784868804461677,18.484380105447237,0.26072383089947126,0.25043460874450135,0.0
5,5,11,1,83,0,1.0,6.09759529804179,8.663986848920134,5.90676959165747,0.22014315977240168,0.577792374989572,0.2148456971690019,0.21044960229713353,0.0
5,5,12,1,69,0,1.0,6.768660770320239,14.081884949973675,6.1475337537116275,0.6685037821038938,7.78153896626909,0.18707148097196802,0.18617047191287073,0.0
5,5,13,1,84,0,1.0,8.010922760023295,22.77954732086679,6.297972828783088,2.0308777594406666,15.37479983254468,0.22325501335508485,0.21003483531967265,0.0
5,5,14,1,82,0,1.0,7.883079534327233,16.55827668273417,6.59252225735105,1.8019534372089583,10.821595727523947,0.2208517451524414,0.20552718495817612,0.0
5,5,15,1,78,0,1.0,6.652299444952318,12.091807766328838,6.090777658253998,0.6930778025121421,4.7260835451854,0.2065863502712596,0.2082093207398843,0.0
5,5,16,1,103,0,1.0,6.75372981863176,11.389379505673778,6.563006031050861,0.5475254503085738,4.6399791920360896,0.2841062444165724,0.2762879827628046,0.0
5,5,17,1,70,0,1.0,7.395280903842731,14.893926955251782,6.559482447990916,1.1803001650312808,10.108440096375565,0.19143218823510594,0.1858189986466123,0.0
5,5,18,1,97,0,1.0,8.491173617617203,21.52065061134286,7.0626052187379855,2.392104309493059,17.629157079718944,0.26098680365276694,0.25949587945799957,0.0
5,5,19,1,93,0,1.0,9.05783978360881,19.370294405289766,7.629747927160281,2.8149640679651413,13.033164241813157,0.25803886291327155,0.25170719253232926,0.0
5,5,20,1,70,0,1.0,6.671117714818331,9.610769475508766,6.1916707490675265,0.6254668891587626,5.231982707962423,0.18808691457607543,0.17850785786809353,0.0
5,5,21,1,87,0,1.0,9.248910635192555,20.88815823002367,6.977094402118098,2.902947183194472,14.142154477281963,0.2415034460661364,0.23223205367983044,0.0
5,5,22,1,103,0,1.0,6.679475889545162,9.582466289943659,6.627748677744989,0.7721477264402163,5.197605450678146,0.27042435591102637,0.26950747240834944,0.0
5,5,23,1,97,0,1.0,10.0714244332527,22.989135094565185,7.6255801115935355,4.054763600532046,17.657242407544054,0.2584354142620585,0.2566558075881871,0.0
5,5,24,1,62,0,1.0,7.154165226299976,14.56244929742525,6.1798784180579105,1.2970511022438338,9.784931567288586,0.16139603364065816,0.15386472189154665,0.0
5,5,25,1,83,0,1.0,7.866946378604391,19.479239257004032,6.3967020614927605,1.8164845524246087,11.28757106859212,0.22168635735188552,0.21324442538898009,0.0
5,5,26,1,65,0,1.0,7.591200561942973,17.214748315400946,6.240220968261269,1.7061683572734794,10.518482190580649,0.17001204146822982,0.1700699385337572,0.0
5,5,27,1,82,0,1.0,8.587577330013502,22.92253468880135,7.133590311206206,2.842187207559297,16.3225374177754,0.20938755112944218,0.19488161615294863,0.0
